9532.742572564015,10259.326764206879,10275.422995974668,9916.119055482159,0.0,10216.246623604557,8357.872613391752,9781.169296479053,0.0,9511.629756542761,8172.334068457969,9529.087254992062
10160.948511675062,0.0,11084.847977585281,9701.082055268305,10599.122431832879,0.0,10702.316319901696,9305.836809521312,10228.836592504502,0.0,10257.721480896691,10496.933465039067
10697.14795789059,10371.241505717702,11707.39784730811,10516.731548926797,11358.351320855163,10497.877110240157,10404.57616883426,11053.661352802286,10871.73906857584,10870.767886349791,10869.682039928317,11003.530158354764
10474.380656417867,11048.753173384153,11085.948440598484,10105.696442422106,10928.023103041345,10940.275613221374,10905.406562743028,9887.050187172725,10475.538168484773,10488.620716602338,11290.039401519394,10551.77919708789
10452.701526338175,10688.635256371455,10764.394999538861,9947.84732304257,10469.633384107492,10513.255593770855,10392.966332904034,11091.323984811936,10363.133417460815,10286.760389276433,10286.5958631553,10723.492623250864
9877.431464506131,10510.155402952158,10257.281684324433,9947.345659027666,10174.987992403589,10886.838486305247,10587.835927892715,11029.107099098726,10340.674763885116,10235.371947524258,10227.883406436977,10506.79489739825
8972.813108910217,10452.64918081534,9736.480190676652,9545.306401356425,0.0,10349.366310364498,9764.842286882944,5819.428525944601,0.0,9691.171413537502,9715.707285827855,10464.335848048699
10353.385235847649,0.0,10497.700580154062,9354.570502464081,10162.626456715432,0.0,9910.199350550856,6312.73140950507,9726.152528203002,0.0,9712.733340477384,10068.611605304357
10106.78782335022,9909.598878054396,11097.024542007635,9926.287249177529,10414.104359701234,9722.353571542342,10326.06773927838,10613.497110520388,10321.01335124359,10196.441308318963,10297.766564138112,9320.039876352923
10031.302907010433,10511.671252100477,10665.31451755169,10221.198494075648,9039.544724507135,10527.301820549714,10520.126584494019,7014.080320103548,9882.270802087734,9883.957505315148,9992.619189610774,9911.047826647025
8967.159562763678,10103.504190919155,10510.157800973398,10591.679242028697,9736.562085260835,10295.179549260374,9326.640660287381,9510.123950772562,9809.14021694834,9786.902313345405,9833.099356161225,9573.002978382652
9423.273085131179,9923.375862793526,10491.419648264813,9260.490648905892,6287.082451686906,9773.243226730723,9100.084385570786,6954.035620831704,9661.693018955491,9890.140154043358,9707.120217941514,8759.98993461865
8430.482884664927,9947.217997324797,9907.567350488822,8940.70935563927,0.0,9620.016414512964,9613.962813038435,6594.84550157043,0.0,9308.61332079158,8824.446488249887,8636.651840652055
9926.824646108766,0.0,9877.710090319733,8897.703597796739,9478.286714913913,0.0,8909.407382227251,5253.79533611574,9172.71115735298,0.0,9177.071691678899,4911.382456372738
10295.122010690033,9359.575154732398,10475.98659824504,9365.617075095695,8721.506958864755,8702.652355924185,9436.528436453735,0.0,9723.982381960956,9692.88877023224,9703.39671125718,10275.352497893875
10934.04491527236,9850.224848868775,10106.60825407528,9467.734462318962,8799.46327788933,9196.447867070307,10012.016905360937,7019.019335755833,9832.343887979314,10108.779875630022,9555.183312982674,8290.404451428245
9406.75359261982,10329.71712029939,10028.580492117446,9822.65997018646,7596.7786381697815,7436.8202687871035,8723.226228264375,11537.266213751183,10696.989612132942,10150.639336639093,10117.700911888782,0.0
7998.1593747166435,9319.253875222894,9934.271723086706,8740.65728944312,8370.210418399678,9158.03441191943,7851.129598566457,9387.56975549346,9136.748251213201,9007.347250601424,9185.245835301423,0.0
7932.288051255955,9238.239916739987,9429.753926240635,8762.705606568916,0.0,9243.414906015234,9176.936048903928,5712.076446459715,0.0,8712.728428912362,8812.235878727979,8363.575191083455
9338.060410664772,0.0,9404.868860069531,0.0,6655.773732166898,0.0,7952.086985504517,0.0,8570.171080981829,0.0,8674.17415909266,0.0
9474.014754454143,8903.96748706933,9894.244803240164,0.0,7231.966572848905,7838.670277872437,8501.649126528588,0.0,8729.899577538936,7959.551146380681,8864.614897971685,0.0
10042.964894664197,9333.777318461534,10175.143087673689,0.0,7820.116860161004,7800.505350059928,8017.230170247022,0.0,9086.890393011532,9823.543294588375,9171.442911020878,0.0
9457.844951308036,9435.513467939323,10921.988995956286,0.0,9045.989532573027,8990.584303570793,8102.7260289908845,0.0,8669.580688593485,9315.759555830404,9562.678536902813,0.0
8565.501760914663,9994.60170419719,9400.834638621196,0.0,5817.626011642515,6978.09954102032,8239.757901437586,0.0,8513.983615799722,9178.271329510817,8476.05509736939,0.0
0.0,9436.209787260494,9044.902161750679,0.0,0.0,5792.106533332793,6678.8985594825945,0.0,0.0,8295.55272960199,8052.340334458955,0.0
